@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

adult,4,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2693,563,0,82.708845,17.291155,0,0.477712,0.181943,0.38153,49.759627,89.234063,2592.90042,4171.188863,-1578.288442,0.796345,1.281078,-0.484732,1164.544047,0.357661,146220.302293,0.930016,2299,0.497449,390,0.502551,394,0.069984,173,0.854965,0.930016,0.890913,0.487696,0.887457,0.963228,0.827088,0.394521,0.605479,0.172912,0.81642,0.827088,0.816837,0.487696,0.887448,0.899992,0.737092,0.827088,0.021,0.011,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.076167,61.10258,?
adult,4,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2737,519,0,84.060197,15.939803,0,0.522206,0.169287,0.367233,46.298455,85.890341,2592.90042,3469.565943,-876.665523,0.796345,1.065592,-0.269246,1269.835563,0.389999,159440.718819,0.93568,2313,0.459184,360,0.540816,424,0.06432,159,0.86532,0.93568,0.899125,0.531383,0.894031,0.96455,0.840602,0.364106,0.635894,0.159398,0.83208,0.840602,0.831997,0.531383,0.894022,0.909024,0.759731,0.840602,0.021,0.015,0.03125,0,31.25,0,11403,4371311,490159,91.984029,60.257985,?
adult,4,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2724,532,0,83.660934,16.339066,0,0.503365,0.172161,0.369617,47.08453,86.447902,2592.90042,3687.160422,-1094.260002,0.796345,1.13242,-0.336075,1242.578198,0.381627,156018.280468,0.938916,2321,0.485969,381,0.514031,403,0.061084,151,0.858993,0.938916,0.897178,0.515385,0.896618,0.966292,0.836609,0.383663,0.616337,0.163391,0.827316,0.836609,0.826198,0.515385,0.89661,0.909664,0.749785,0.836609,0.021,0.011,0.03125,0,31.25,0,11403,4371311,490159,92.321867,60.995086,?
adult,4,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2725,531,0,83.691646,16.308354,0,0.503096,0.17232,0.370968,47.127936,86.76369,2592.90042,3720.743289,-1127.842869,0.796345,1.142734,-0.346389,1245.94612,0.382662,156441.15722,0.940129,2324,0.48852,383,0.51148,401,0.059871,148,0.858515,0.940129,0.897471,0.515721,0.890015,0.962743,0.836916,0.385307,0.614693,0.163084,0.827671,0.836916,0.826241,0.515721,0.89001,0.906363,0.74956,0.836916,0.02,0.011,0.03125,0,31.25,0,11403,4371311,490159,91.830467,60.565111,?
adult,4,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2714,542,0,83.353808,16.646192,0,0.500794,0.171077,0.36921,46.787931,86.352656,2592.90042,3578.964337,-986.063916,0.796345,1.099191,-0.302845,1251.051247,0.384229,157082.157605,0.93123,2302,0.47449,372,0.52551,412,0.06877,170,0.860883,0.93123,0.894675,0.509694,0.895124,0.963719,0.833538,0.376798,0.623202,0.166462,0.824047,0.833538,0.824497,0.509694,0.895113,0.90846,0.748948,0.833538,0.021,0.011,0.03125,0,31.25,0,11403,4371311,490159,92.47543,60.426904,?
adult,4,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2719,537,0,83.507371,16.492629,0,0.50469,0.17273,0.370599,47.24013,86.677548,2592.90042,3424.222367,-831.321947,0.796345,1.051665,-0.25532,1237.918036,0.380196,155433.149936,0.932848,2306,0.473214,371,0.526786,413,0.067152,166,0.861412,0.932848,0.895708,0.513961,0.89392,0.964178,0.835074,0.37544,0.62456,0.164926,0.825748,0.835074,0.825954,0.513961,0.893912,0.906679,0.750862,0.835074,0.022,0.012,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.291155,60.611179,?
adult,4,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2699,557,0,82.89312,17.10688,0,0.485751,0.177249,0.378861,48.476029,88.609917,2592.90042,3558.384287,-965.483867,0.796345,1.09287,-0.296525,1199.442918,0.368379,150602.209077,0.929207,2297,0.487245,382,0.512755,402,0.070793,175,0.857409,0.929207,0.891866,0.494872,0.884672,0.960804,0.828931,0.386969,0.613031,0.171069,0.818715,0.828931,0.819359,0.494872,0.884675,0.903973,0.741304,0.828931,0.021,0.01,0.015625,0.015625,15.625,15.625,11403,4371311,490159,91.461916,60.288698,?
adult,4,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2715,541,0,83.384521,16.615479,0,0.497637,0.170738,0.367925,46.695142,86.052049,2592.90042,3695.150184,-1102.249763,0.796345,1.134874,-0.338529,1251.210088,0.384278,157102.101802,0.934871,2311,0.484694,380,0.515306,404,0.065129,161,0.858789,0.934871,0.895216,0.508258,0.894325,0.96428,0.833845,0.383669,0.616331,0.166155,0.824177,0.833845,0.823882,0.508258,0.894308,0.908913,0.747089,0.833845,0.017,0.009,0.015625,0,15.625,0,11403,4371311,490159,92.59828,60.826167,?
adult,4,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2700,556,0,82.923833,17.076167,0,0.491836,0.176965,0.378807,48.379468,88.558693,2594.557004,3501.98117,-907.424166,0.796854,1.075547,-0.278693,1199.963039,0.368539,150678.209368,0.925536,2287,0.473885,372,0.526115,413,0.074464,184,0.860098,0.925536,0.891618,0.499261,0.891306,0.964277,0.829238,0.377587,0.622413,0.170762,0.81952,0.829238,0.820753,0.499261,0.891301,0.906047,0.744651,0.829238,0.015,0.009,0.015625,0.015625,15.625,15.625,11403,4371311,490159,91.523342,60.350123,?
adult,5,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2734,522,0,83.968059,16.031941,0,0.520589,0.168697,0.365066,46.13694,85.383435,2592.90042,3336.070499,-743.170078,0.796345,1.024592,-0.228246,1270.483204,0.390198,159522.036702,0.934061,2309,0.457908,359,0.542092,425,0.065939,163,0.865442,0.934061,0.898444,0.529234,0.897351,0.965696,0.839681,0.363527,0.636473,0.160319,0.831093,0.839681,0.831286,0.529234,0.897342,0.910589,0.758989,0.839681,0.048,0.013,0.046875,0.015625,46.875,15.625,11403,4371311,490159,92.905405,61.071867,?
adult,5,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2729,527,0,83.814496,16.185504,0,0.50636,0.17158,0.366642,46.925564,85.752121,2592.90042,2853.157855,-260.257435,0.796345,0.876277,-0.079932,1250.330998,0.384008,156991.72306,0.941343,2327,0.487245,382,0.512755,402,0.058657,145,0.858989,0.941343,0.898282,0.519319,0.895883,0.965432,0.838145,0.384047,0.615953,0.161855,0.829114,0.838145,0.827437,0.519319,0.895883,0.910527,0.75117,0.838145,0.039,0.017,0.046875,0.015625,46.875,15.625,11403,4371311,490159,92.59828,61.378993,?
adult,5,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2722,534,0,83.599509,16.400491,0,0.505328,0.172468,0.372071,47.168293,87.021894,2592.90042,3132.430385,-539.529965,0.796345,0.962049,-0.165703,1242.279031,0.381535,155980.717049,0.935275,2312,0.477041,374,0.522959,410,0.064725,160,0.860759,0.935275,0.896472,0.51556,0.885608,0.960649,0.835995,0.377761,0.622239,0.164005,0.826698,0.835995,0.826437,0.51556,0.885608,0.904433,0.751042,0.835995,0.026,0.012,0.03125,0.015625,31.25,15.625,11403,4371311,490159,91.584767,60.44226,?
adult,5,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2717,539,0,83.445946,16.554054,0,0.493644,0.173074,0.373228,47.334058,87.29243,2592.90042,3709.565827,-1116.665407,0.796345,1.139302,-0.342956,1237.450289,0.380052,155374.419553,0.940129,2324,0.498724,391,0.501276,393,0.059871,148,0.855985,0.940129,0.896086,0.507033,0.891281,0.962754,0.834459,0.393054,0.606946,0.165541,0.824791,0.834459,0.823157,0.507033,0.891274,0.904991,0.744647,0.834459,0.023,0.012,0.015625,0.015625,15.625,15.625,11403,4371311,490159,91.891892,60.488329,?
adult,5,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2704,552,0,83.046683,16.953317,0,0.486682,0.177825,0.375607,48.633488,87.848899,2592.90042,3826.421676,-1233.521256,0.796345,1.175191,-0.378846,1201.873978,0.369126,150907.453369,0.933252,2307,0.493622,387,0.506378,397,0.066748,165,0.856347,0.933252,0.893148,0.497396,0.890209,0.964032,0.830467,0.390837,0.609163,0.169533,0.820244,0.830467,0.820129,0.497396,0.890206,0.903797,0.741522,0.830467,0.031,0.016,0.03125,0.015625,31.25,15.625,11403,4371311,490159,91.953317,61.194717,?
adult,5,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2719,537,0,83.507371,16.492629,0,0.510772,0.169796,0.36811,46.437529,86.095382,2592.90042,3397.557826,-804.657405,0.796345,1.043476,-0.247131,1263.440199,0.388034,158637.716086,0.927589,2293,0.456633,358,0.543367,426,0.072411,179,0.864957,0.927589,0.895179,0.517703,0.899933,0.966869,0.835074,0.364117,0.635883,0.164926,0.826232,0.835074,0.827328,0.517703,0.899931,0.912931,0.754285,0.835074,0.035,0.018,0.046875,0.015625,46.875,15.625,11403,4371311,490159,92.47543,60.242629,?
adult,5,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2730,526,0,83.845209,16.154791,0,0.515068,0.16921,0.365073,46.277385,85.385068,2592.90042,3682.113027,-1089.212606,0.796345,1.13087,-0.334525,1262.44228,0.387728,158512.417218,0.934871,2311,0.465561,365,0.534439,419,0.065129,161,0.863602,0.934871,0.897824,0.524426,0.897966,0.966117,0.838452,0.369143,0.630857,0.161548,0.829606,0.838452,0.829572,0.524426,0.89796,0.91246,0.756097,0.838452,0.028,0.013,0.03125,0.015625,31.25,15.625,11403,4371311,490159,93.181818,61.179361,?
adult,5,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2716,540,0,83.415233,16.584767,0,0.504529,0.172539,0.372585,47.187922,87.141996,2592.90042,3572.693688,-979.793267,0.796345,1.097265,-0.300919,1235.126922,0.379339,155082.697299,0.930016,2299,0.468112,367,0.531888,417,0.069984,173,0.862341,0.930016,0.894901,0.512717,0.889761,0.962164,0.834152,0.372248,0.627752,0.165848,0.824884,0.834152,0.825575,0.512717,0.889755,0.906681,0.750944,0.834152,0.041,0.013,0.046875,0.015625,46.875,15.625,11403,4371311,490159,91.891892,60.227273,?
adult,5,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2717,539,0,83.445946,16.554054,0,0.49756,0.171802,0.371389,46.986163,86.862281,2592.90042,3994.612605,-1401.712185,0.796345,1.226847,-0.430501,1245.208001,0.382435,156348.478918,0.936893,2316,0.48852,383,0.51148,401,0.063107,156,0.858096,0.936893,0.895765,0.509088,0.896601,0.965833,0.834459,0.386087,0.613913,0.165541,0.824827,0.834459,0.824082,0.509088,0.896586,0.908769,0.746913,0.834459,0.026,0.013,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.291155,60.31941,?
adult,5,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2688,568,0,82.555283,17.444717,0,0.477903,0.184085,0.386534,50.326163,90.365057,2594.557004,5077.681898,-2483.124894,0.796854,1.559485,-0.76263,1148.119784,0.352617,144168.301506,0.925536,2287,0.489172,384,0.510828,401,0.074464,184,0.856234,0.925536,0.889537,0.486189,0.8784,0.958927,0.825553,0.389189,0.610811,0.174447,0.815064,0.825553,0.816212,0.486189,0.878379,0.893547,0.737469,0.825553,0.025,0.015,0.015625,0,15.625,0,11403,4371311,490159,90.694103,60.304054,?
adult,6,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2750,506,0,84.459459,15.540541,0,0.531323,0.163226,0.361399,44.623514,84.488888,2594.557004,3147.064499,-552.507496,0.796854,0.966543,-0.169689,1314.024872,0.40357,165000.844537,0.941319,2326,0.459873,361,0.540127,424,0.058681,145,0.865649,0.941319,0.9019,0.542287,0.904569,0.968526,0.844595,0.363148,0.636852,0.155405,0.836602,0.844595,0.835453,0.542287,0.904564,0.917399,0.764096,0.844595,0.024,0.011,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.59828,59.720516,?
adult,6,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2718,538,0,83.476658,16.523342,0,0.504951,0.174298,0.374027,47.668896,87.479278,2592.90042,3855.037277,-1262.136857,0.796345,1.18398,-0.387634,1227.630817,0.377036,154141.485456,0.931634,2303,0.470663,369,0.529337,415,0.068366,169,0.861901,0.931634,0.895412,0.513726,0.884886,0.958835,0.834767,0.373796,0.626204,0.165233,0.825474,0.834767,0.8259,0.513726,0.884876,0.902307,0.751069,0.834767,0.019,0.01,0.03125,0,31.25,0,11403,4371311,490159,92.076167,60.826167,?
adult,6,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2735,521,0,83.998771,16.001229,0,0.515276,0.167549,0.362365,45.82317,84.751615,2592.90042,3319.639002,-726.738581,0.796345,1.019545,-0.2232,1279.586504,0.392993,160665.048187,0.939725,2323,0.47449,372,0.52551,412,0.060275,149,0.861967,0.939725,0.899168,0.526737,0.900247,0.966878,0.839988,0.374753,0.625247,0.160012,0.831251,0.839988,0.830176,0.526737,0.900242,0.913455,0.755904,0.839988,0.021,0.011,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.874693,61.010442,?
adult,6,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2699,557,0,82.89312,17.10688,0,0.49111,0.177775,0.378583,48.619874,88.54479,2592.90042,4199.385153,-1606.484732,0.796345,1.289737,-0.493392,1193.849884,0.366662,149899.947015,0.924757,2286,0.473214,371,0.526786,413,0.075243,186,0.860369,0.924757,0.891402,0.498279,0.889658,0.963618,0.828931,0.377388,0.622612,0.171069,0.819222,0.828931,0.820575,0.498279,0.88965,0.904136,0.744327,0.828931,0.019,0.011,0.015625,0.015625,15.625,15.625,11403,4371311,490159,91.646192,60.488329,?
adult,6,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2717,539,0,83.445946,16.554054,0,0.494629,0.172707,0.371708,47.233704,86.936943,2592.90042,3256.583416,-663.682996,0.796345,1.000179,-0.203834,1236.432706,0.37974,155246.651757,0.93932,2322,0.496173,389,0.503827,395,0.06068,150,0.856511,0.93932,0.896006,0.507536,0.899509,0.966944,0.834459,0.391313,0.608687,0.165541,0.824789,0.834459,0.823391,0.507536,0.899507,0.910598,0.745219,0.834459,0.027,0.011,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.444717,60.580467,?
adult,6,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2710,546,0,83.230958,16.769042,0,0.492261,0.173829,0.37111,47.540609,86.797004,2592.90042,3167.179366,-574.278945,0.796345,0.972721,-0.176376,1229.148267,0.377503,154332.016679,0.934466,2310,0.489796,384,0.510204,400,0.065534,162,0.857461,0.934466,0.894309,0.503099,0.892176,0.964221,0.83231,0.387639,0.612361,0.16769,0.822374,0.83231,0.822084,0.503099,0.892174,0.907788,0.744331,0.83231,0.029,0.012,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.199017,61.071867,?
adult,6,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2681,575,0,82.340295,17.659705,0,0.473667,0.1848,0.382878,50.541067,89.549401,2592.90042,3946.577702,-1353.677281,0.796345,1.212094,-0.415749,1146.11962,0.352002,143906.928835,0.921926,2279,0.487245,382,0.512755,402,0.078074,193,0.856445,0.921926,0.88798,0.480919,0.879362,0.959693,0.823403,0.388722,0.611278,0.176597,0.812907,0.823403,0.814552,0.480919,0.87935,0.895623,0.735505,0.823403,0.033,0.014,0.03125,0.015625,31.25,15.625,11403,4371311,490159,91.707617,61.686118,?
adult,6,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2713,543,0,83.323096,16.676904,0,0.49578,0.174508,0.374289,47.726307,87.540538,2592.90042,3170.204438,-577.304017,0.796345,0.97365,-0.177305,1224.331673,0.376023,153727.244475,0.934466,2310,0.485969,381,0.514031,403,0.065534,162,0.858417,0.934466,0.894829,0.506361,0.890084,0.963167,0.833231,0.384734,0.615266,0.166769,0.823469,0.833231,0.823231,0.506361,0.890084,0.905273,0.746154,0.833231,0.03,0.016,0.03125,0.015625,31.25,15.625,11403,4371311,490159,91.707617,60.734029,?
adult,6,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2727,529,0,83.753071,16.246929,0,0.50878,0.171375,0.371327,46.86956,86.84786,2592.90042,4182.892942,-1589.992521,0.796345,1.284672,-0.488327,1253.811296,0.385077,157428.709765,0.937298,2317,0.477041,374,0.522959,410,0.062702,155,0.861018,0.937298,0.89754,0.519639,0.891605,0.963556,0.837531,0.377274,0.622726,0.162469,0.828427,0.837531,0.827789,0.519639,0.891584,0.906669,0.752699,0.837531,0.028,0.012,0.03125,0.015625,31.25,15.625,11403,4371311,490159,91.738329,60.19656,?
adult,6,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2724,532,0,83.660934,16.339066,0,0.51372,0.171785,0.369935,46.981644,86.522154,2592.90042,4026.488039,-1433.587618,0.796345,1.236636,-0.440291,1247.04686,0.383,156579.366346,0.930016,2299,0.457908,359,0.542092,425,0.069984,173,0.864936,0.930016,0.896296,0.521309,0.889326,0.962194,0.836609,0.364501,0.635499,0.163391,0.827799,0.836609,0.828576,0.521309,0.889325,0.905044,0.755673,0.836609,0.027,0.011,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.22973,60.611179,?
adult,7,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2704,552,0,83.046683,16.953317,0,0.488226,0.175573,0.371353,47.999107,86.816043,2594.557004,4021.248224,-1426.691221,0.796854,1.235027,-0.438173,1214.012157,0.372854,152442.34372,0.932416,2304,0.490446,385,0.509554,400,0.067584,167,0.856824,0.932416,0.893023,0.498514,0.894394,0.965356,0.830467,0.388497,0.611503,0.169533,0.820333,0.830467,0.82038,0.498514,0.894376,0.904941,0.74237,0.830467,0.024,0.012,0.015625,0.015625,15.625,15.625,11403,4371311,490159,92.444717,61.087224,?
adult,7,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2733,523,0,83.937346,16.062654,0,0.522173,0.168804,0.367605,46.16631,85.977185,2592.90042,3300.891935,-707.991515,0.796345,1.013787,-0.217442,1267.896957,0.389403,159197.307158,0.931634,2303,0.451531,354,0.548469,430,0.068366,169,0.866767,0.931634,0.898031,0.529795,0.895466,0.963632,0.839373,0.35927,0.64073,0.160627,0.830913,0.839373,0.831527,0.529795,0.895462,0.909829,0.759934,0.839373,0.033,0.013,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.168305,60.503686,?
adult,7,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2713,543,0,83.323096,16.676904,0,0.505773,0.172112,0.371055,47.07092,86.784238,2592.90042,3482.074216,-889.173796,0.796345,1.069433,-0.273088,1239.295433,0.380619,155606.096162,0.925971,2289,0.459184,360,0.540816,424,0.074029,183,0.8641,0.925971,0.893966,0.512467,0.894743,0.965229,0.833231,0.366444,0.633556,0.166769,0.82423,0.833231,0.825503,0.512467,0.894735,0.910106,0.7518,0.833231,0.029,0.012,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.291155,60.85688,?
adult,7,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2725,531,0,83.691646,16.308354,0,0.50116,0.173328,0.370074,47.40347,86.554717,2592.90042,2869.726551,-276.826131,0.796345,0.881366,-0.08502,1238.292086,0.380311,155480.115769,0.941748,2328,0.493622,387,0.506378,397,0.058252,144,0.857459,0.941748,0.897629,0.514752,0.894929,0.965002,0.836916,0.388791,0.611209,0.163084,0.82769,0.836916,0.825782,0.514752,0.894929,0.910371,0.748437,0.836916,0.033,0.012,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.59828,61.071867,?
adult,7,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2759,497,0,84.735872,15.264128,0,0.541146,0.161454,0.354892,44.156065,83.003921,2592.90042,3120.66708,-527.766659,0.796345,0.958436,-0.16209,1334.472458,0.40985,167556.535752,0.941343,2327,0.44898,352,0.55102,432,0.058657,145,0.868608,0.941343,0.903514,0.551307,0.906473,0.968749,0.847359,0.354995,0.645005,0.152641,0.839736,0.847359,0.838818,0.551307,0.906468,0.918406,0.769171,0.847359,0.027,0.012,0.03125,0.015625,31.25,15.625,11403,4371311,490159,93.028256,60.780098,?
adult,7,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2726,530,0,83.722359,16.277641,0,0.509034,0.172191,0.371036,47.092609,86.779656,2592.90042,3558.35212,-965.451699,0.796345,1.09286,-0.296515,1240.869448,0.381102,155803.729587,0.936084,2314,0.47449,372,0.52551,412,0.063916,158,0.861504,0.936084,0.897247,0.519341,0.896604,0.966132,0.837224,0.375629,0.624371,0.162776,0.828108,0.837224,0.827737,0.519341,0.896599,0.90911,0.752907,0.837224,0.026,0.016,0.03125,0.015625,31.25,15.625,11403,4371311,490159,92.59828,60.764742,?
adult,7,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 10.0\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,20220425.1446,29304,3256,2709,547,0,83.200246,16.799754,0,0.488123,0.174961,0.377709,47.850079,88.340396,2592.90042,4576.994239,-1984.093818,0.796345,1.405711,-0.609365,1217.474136,0.373917,152866.211202,0.936893,2316,0.498724,391,0.501276,393,0.063107,156,0.85556,0.936893,0.894381,0.500372,0.883816,0.960046,0.832002,0.393834,0.606166,0.167998,0.821919,0.832002,0.821005,0.500372,0.883799,0.900831,0.742014,0.832002,0.028,0.013,0.03125,0.015625,31.25,15.625,11403,4371311,490159,91.093366,59.398034,?
